ncessch,school_name,lea_name,school_type,school_level,charter,magnet,suspension_rate,counselors_per_student,counselor_quartile,pct_black,pct_hispanic,pct_white,pct_frp_lunch,enrollmentwhite,enrollment,free_lunch,pct_free_lunch,reduced_price_lunch,pct_rp_lunch,frp_lunch,students_oos_suspension,student_suspension_rate,suspensions_instances,homicide_ind,rape_incidents,sexual_battery_incidents,robbery_w_weapon_incidents,robbery_w_firearm_incidents,robbery_no_weapon_incidents,attack_w_weapon_incidents,attack_w_firearm_incidents,attack_no_weapon_incidents,threats_w_weapon_incidents,threats_w_firearm_incidents,threats_no_weapon_incidents,possession_firearm_incidents,num_incidents,incident_rate,counselors_fte,social_workers_fte,socialworkers_per_student,pct_students_oos_suspension,enrollment_by_1000
421203009954,Margaret Ross El Sch,Hopewell Area SD,Regular school,Elementary,0,0,.91324198,.45662099,4,8.2191782,1.369863,81.278542,37.442921,178,219,70,31.96347,12,5.4794521,82,2,.91324198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.91324198,.219
421209000354,Southside El Sch,Huntingdon Area SD,Regular school,Elementary,0,0,1.5584415,.25974026,3,.25974026,1.5584415,95.064934,47.532467,366,385,153,39.740261,30,7.7922077,183,4,1.0389611,6,0,0,0,0,0,0,0,0,2,0,0,2,0,2,.51948053,1,0,0,1.0389611,.38499999
421209000451,Standing Stone El Sch,Huntingdon Area SD,Regular school,Elementary,0,0,2.4229076,.22026432,2,2.6431718,.22026432,93.171806,56.1674,423,454,223,49.118942,32,7.0484581,255,10,2.2026432,11,0,0,0,0,0,0,0,0,5,0,0,3,0,5,1.1013216,1,0,0,2.2026432,.454
421209002305,Huntingdon Area SHS,Huntingdon Area SD,Regular school,High School,0,0,4.347826,.33444816,3,1.6722409,.50167227,95.986626,32.441471,574,598,165,27.591972,29,4.8494983,194,21,3.5117056,26,0,0,0,0,0,2,0,0,4,1,0,1,0,7,1.1705686,2,0,0,3.5117056,.59799999
421209005333,Huntingdon Area MS,Huntingdon Area SD,Regular school,Elementary,0,0,1.1876484,.2375297,2,.2375297,.47505939,95.249405,47.505939,401,421,168,39.904987,32,7.6009502,200,5,1.1876484,5,0,0,0,0,0,0,0,0,3,0,0,2,0,3,.71258909,1,0,0,1.1876484,.421
421215002314,Ben Franklin El Sch,Indiana Area SD,Regular school,Elementary,0,0,.42735043,.21367522,2,4.4871793,1.4957265,88.888885,42.307693,416,468,181,38.675213,17,3.6324787,198,2,.42735043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.42735043,.46799999
421215002321,Eisenhower El Sch,Indiana Area SD,Regular school,Elementary,0,0,4.4444447,.22222222,2,5.3333335,.8888889,87.555557,39.111111,197,225,76,33.777779,12,5.3333335,88,8,3.5555556,10,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.8888889,.5,0,0,3.5555556,.22499999
421215002322,Horace Mann El Sch,Indiana Area SD,Regular school,Elementary,0,0,0,.2538071,3,6.0913706,1.0152284,83.248734,39.59391,164,197,66,33.502537,12,6.0913706,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,.197
421215002324,Indiana Area JHS,Indiana Area SD,Regular school,Elementary,0,0,8.550725,.28985506,3,4.4927535,1.1594203,86.811592,37.68116,599,690,234,33.913044,26,3.768116,260,43,6.231884,59,0,0,0,0,0,0,1,0,3,0,0,1,0,4,.57971013,2,0,0,6.231884,.69
421215002325,Indiana Area SHS,Indiana Area SD,Regular school,High School,0,0,6.1104584,.35252643,4,3.6427732,1.5276146,88.249115,33.372501,751,851,245,28.78966,39,4.5828438,284,42,4.93537,52,0,0,0,0,0,0,0,0,2,0,0,1,0,2,.23501763,3,0,0,4.93537,.85100001
421215004964,East Pike El Sch,Indiana Area SD,Regular school,Elementary,0,0,.48192772,.24096386,2,9.1566267,1.4457831,83.614456,41.445782,347,415,156,37.590363,16,3.8554218,172,2,.48192772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.48192772,.41499999
421217000524,Kindergarten Academy,Interboro SD,Regular school,Elementary,0,0,.3968254,.3968254,4,11.507936,4.7619047,76.190475,50.793652,192,252,115,45.634922,13,5.15873,128,1,.3968254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.3968254,.252
421217001881,Glenolden Sch,Interboro SD,Regular school,Elementary,0,0,4.5676999,.16313213,1,19.412724,1.9575857,69.00489,61.011417,423,613,335,54.649265,39,6.3621535,374,29,4.7308321,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.16313213,4.7308321,.61299998
421217001883,Norwood Sch,Interboro SD,Regular school,Elementary,0,0,4.7808766,.19920319,2,7.5697212,5.9760957,74.103584,52.191235,372,502,241,48.007969,21,4.1832671,262,24,4.7808766,24,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.19920319,1,0,0,4.7808766,.50199997
421217001885,Interboro SHS,Interboro SD,Regular school,High School,0,0,10.497738,.45248869,4,9.6832581,3.3484163,80.723984,46.425339,892,1105,460,41.62896,53,4.79638,513,74,6.6968327,116,0,0,0,0,0,0,0,0,13,0,0,3,0,13,1.1764706,5,1,.09049774,6.6968327,1.105
421217004847,Tinicum Sch,Interboro SD,Regular school,Elementary,0,0,5.7803469,.28901735,3,4.0462427,5.202312,79.768784,64.739883,276,346,206,59.537571,18,5.202312,224,20,5.7803469,20,0,0,0,0,0,0,0,0,1,0,0,1,0,1,.28901735,1,1,.28901735,5.7803469,.34599999
421217006508,Prospect Park Sch,Interboro SD,Regular school,Elementary,0,0,2.7573528,.18382353,2,9.0073528,5.3308825,79.227943,49.080883,431,544,242,44.485294,25,4.5955882,267,15,2.7573528,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2.7573528,.54400003
421221002052,Iroquois El Sch,Iroquois SD,Regular school,Elementary,0,0,5.9561129,.15673982,1,2.0376174,4.5454545,86.520378,99.843262,552,638,637,99.843262,0,0,637,32,5.0156741,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0156741,.63800001
421221004817,Iroquois JSHS,Iroquois SD,Regular school,High School,0,0,105.7047,.33557048,3,3.52349,3.52349,84.563759,49.832214,504,596,282,47.315437,15,2.5167785,297,101,16.946308,630,0,0,0,0,0,0,0,0,18,0,0,5,0,18,3.0201342,2,0,0,16.946308,.59600002
421230006126,Jamestown Area JSHS,Jamestown Area SD,Regular school,High School,0,0,2.5531914,.42553192,4,.85106385,.42553192,97.872337,35.319149,230,235,73,31.063829,10,4.2553191,83,5,2.1276596,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.42553192,1,0,0,2.1276596,.235
421230006127,Jamestown Area El Sch,Jamestown Area SD,Regular school,Elementary,0,0,.45248869,.45248869,4,0,1.8099548,96.380089,53.846153,213,221,112,50.678734,7,3.1674209,119,1,.45248869,1,0,0,0,0,0,0,0,0,17,0,0,2,0,17,7.6923075,1,0,0,.45248869,.221
421233006807,Jeannette McKee El Sch,Jeannette City SD,Regular school,Elementary,0,0,8.4063044,.17513135,1,9.9824867,2.451839,68.476357,99.649734,391,571,569,99.649734,0,0,569,37,6.4798598,48,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1.9264449,1,0,0,6.4798598,.57099998
421233007617,Jeannette HS,Jeannette City SD,Regular school,High School,0,0,15.0358,.23866348,2,14.081145,1.6706444,66.587112,91.169449,279,419,382,91.169449,0,0,382,43,10.262529,63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.23866348,1,0,0,10.262529,.419
421233505180,Jefferson County-DuBois AVTS,Jefferson County-DuBois AVTS,Vocational school,High School,0,0,17.948717,.56980056,4,.28490028,.85470086,95.726494,66.096863,336,351,198,56.410255,34,9.6866093,232,62,17.663818,63,0,0,0,0,0,0,1,0,6,4,1,2,0,12,3.4188035,2,0,0,17.663818,.35100001
421239002280,Jefferson-Morgan MS/HS,Jefferson-Morgan SD,Regular school,High School,0,0,16.616314,.60422963,4,.90634441,.90634441,95.468277,38.670696,316,331,122,36.858006,6,1.8126888,128,62,18.731117,55,0,0,0,0,0,0,0,0,3,0,0,3,0,3,.90634441,2,0,0,18.731117,.331
421239007029,Jefferson-Morgan El Sch,Jefferson-Morgan SD,Regular school,Elementary,0,0,7.0776258,.2283105,2,.68493152,.68493152,94.748856,48.173515,415,438,204,46.575344,7,1.5981735,211,20,4.5662103,31,0,0,0,0,0,1,0,0,1,0,1,5,0,3,.68493152,1,.5,.11415525,4.5662103,.43799999
421242003276,Jenkintown El Sch,Jenkintown SD,Regular school,Elementary,0,0,0,.26525199,3,9.5490713,5.8355436,77.188332,14.854112,291,377,55,14.58886,1,.26525199,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.377
421242007327,Jenkintown Middle/High School,Jenkintown SD,Regular school,High School,0,0,0,.63492066,4,9.2063494,6.0317459,75.873016,13.333333,239,315,37,11.746032,5,1.5873016,42,8,2.5396826,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,.95238096,2,1.3,.41269839,2.5396826,.315
421248003031,Avis El Sch,Jersey Shore Area SD,Regular school,Elementary,0,0,2.2727273,.11363637,1,1.3636364,0,92.272728,42.727272,203,220,83,37.727272,11,5,94,2,.90909094,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,.90909094,.22
421248003033,Jersey Shore MS,Jersey Shore Area SD,Regular school,Elementary,0,0,5.451448,.23850085,2,.51107323,.3407155,96.081772,48.892673,564,587,250,42.589439,37,6.303237,287,28,4.7700171,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.17035775,1.4,0,0,4.7700171,.58700001
421248003034,Jersey Shore Area SHS,Jersey Shore Area SD,Regular school,High School,0,0,5.9299192,.35040429,4,.94339621,.94339621,97.035042,42.991913,720,742,276,37.196766,43,5.7951484,319,26,3.5040431,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5999999,0,0,3.5040431,.74199998
421248005060,Salladasburg El Sch,Jersey Shore Area SD,Regular school,Elementary,0,0,2.2935779,.1146789,1,.91743118,.91743118,97.247704,42.660549,212,218,83,38.073395,10,4.5871558,93,5,2.2935779,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,2.2935779,.21799999
421248005243,Jersey Shore Area El Sch,Jersey Shore Area SD,Regular school,Elementary,0,0,2.3847377,.079491258,1,.63593006,.63593006,94.594597,51.033386,595,629,288,45.786964,33,5.2464228,321,8,1.2718601,15,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1.2718601,.5,0,0,1.2718601,.62900001
421254000776,Penn-Kidder Campus,Jim Thorpe Area SD,Regular school,Elementary,0,0,10.641399,.14577259,1,11.516035,16.32653,67.784256,57.434402,465,686,318,46.355686,76,11.078717,394,82,11.953353,73,0,0,0,0,0,0,0,0,3,1,0,0,0,4,.58309036,1,0,0,11.953353,.68599999
421254001307,Jim Thorpe Area HS,Jim Thorpe Area SD,Regular school,High School,0,0,6.3356166,.34246576,4,9.7602739,9.7602739,76.369865,47.945206,446,584,236,40.410957,44,7.5342464,280,27,4.6232877,37,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,4.6232877,.58399999
421254006965,L B Morris El Sch,Jim Thorpe Area SD,Regular school,Elementary,0,0,1.9946809,.13297872,1,2.7925532,5.7180853,88.829788,42.287235,668,752,274,36.436169,44,5.8510637,318,12,1.5957447,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5957447,.75199997
421257005326,Johnsonburg Area El Sch,Johnsonburg Area SD,Regular school,Elementary,0,0,0,.32362458,3,.32362458,2.2653723,93.20388,46.925568,288,309,135,43.68932,10,3.2362459,145,13,4.2071199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2071199,.30899999
421257006218,Johnsonburg Area HS,Johnsonburg Area SD,Regular school,High School,0,0,0,0,1,0,1.858736,95.539032,35.315987,257,269,83,30.855019,12,4.4609666,95,18,6.6914496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.37174723,6.6914496,.26899999
421260002390,Fayette Twp El Sch,Juniata County SD,Regular school,Elementary,0,0,0,.05726872,1,1.7621145,5.7268724,92.070488,37.885464,209,227,69,30.396475,17,7.488987,86,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,21,9.2511015,.13,.13,.05726872,0,.227
421260002391,Monroe Twp El Sch,Juniata County SD,Regular school,Elementary,0,0,0,.078787878,1,1.8181819,.60606062,96.36364,33.333332,159,165,39,23.636364,16,9.69697,55,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,4,2.4242425,.13,.13,.078787878,0,.16500001
421260002393,Thompsontown-Delaware El Sch,Juniata County SD,Regular school,Elementary,0,0,0,.1226415,1,0,2.8301888,95.28302,32.07547,101,106,32,30.188679,2,1.8867924,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,.13,.1226415,0,.106
421260002394,East Juniata JSHS,Juniata County SD,Regular school,High School,0,0,5.7142859,.38095239,4,1.5238096,.5714286,97.523811,32.761906,512,525,129,24.571428,43,8.1904764,172,24,4.5714288,30,0,0,0,0,0,0,0,0,13,1,0,0,0,14,2.6666667,2,0,0,4.5714288,.52499998
421260002395,Mountain View El Sch,Juniata County SD,Regular school,Elementary,0,0,.60606062,.078787878,1,1.2121212,6.060606,86.666664,44.242424,143,165,70,42.424244,3,1.8181819,73,1,.60606062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,.13,.078787878,.60606062,.16500001
421260002396,Walker Twp El Sch,Juniata County SD,Regular school,Elementary,0,0,1.7241379,.11206896,1,0,3.4482758,95.689651,33.620689,111,116,31,26.724138,8,6.8965516,39,2,1.7241379,2,0,0,0,0,0,3,0,0,12,0,0,0,0,15,12.931034,.13,.13,.11206896,1.7241379,.116
421260002399,Lack-Tuscarora El Sch,Juniata County SD,Regular school,Elementary,0,0,0,.14772727,1,0,2.2727273,96.590912,40.909092,85,88,33,37.5,3,3.409091,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,.13,.14772727,0,.088
421260002400,Tuscarora Valley El Sch,Juniata County SD,Regular school,Elementary,0,0,3.3613446,.10924369,1,3.3613446,4.2016807,91.596642,31.932774,109,119,29,24.369747,9,7.563025,38,2,1.6806723,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,.13,.10924369,1.6806723,.119
421260004947,Fermanagh-Mifflintown El Sch,Juniata County SD,Regular school,Elementary,0,0,.37453184,.048689138,1,.74906367,32.58427,66.292137,41.573032,177,267,96,35.955055,15,5.6179776,111,1,.37453184,1,0,0,0,0,0,1,0,0,5,0,0,0,0,6,2.247191,.13,.13,.048689138,.37453184,.26699999
421260006255,Juniata SHS,Juniata County SD,Regular school,High School,0,0,3.2367973,.3407155,4,1.0221465,8.5178871,89.097107,34.412266,523,587,168,28.620102,34,5.7921634,202,16,2.725724,19,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1.0221465,2,0,0,2.725724,.58700001
421260007276,Tuscarora MS,Juniata County SD,Regular school,Elementary,0,0,4.9773755,.22624435,2,1.3574661,11.538462,85.972847,47.737556,380,442,187,42.307693,24,5.4298644,211,16,3.6199095,22,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.22624435,1,9,2.0361991,3.6199095,.442
421263002308,Juniata Valley JSHS,Juniata Valley SD,Regular school,High School,0,0,3.5616438,.2739726,3,1.0958904,1.0958904,97.534248,35.890411,356,365,105,28.767124,26,7.1232877,131,10,2.7397261,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,.1369863,2.7397261,.36500001
421263005230,Juniata Valley El Sch,Juniata Valley SD,Regular school,Elementary,0,0,0,0,1,1.9662921,1.4044944,96.629211,48.876404,344,356,144,40.44944,30,8.4269667,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.14044943,0,.35600001
421266003100,Kane Area MS,Kane Area SD,Regular school,Elementary,0,0,1.7857143,.35714287,4,.35714287,1.4285715,97.5,47.857143,273,280,115,41.07143,19,6.7857141,134,4,1.4285715,5,0,0,0,0,0,0,0,0,2,0,0,1,0,2,.71428573,1,0,0,1.4285715,.28
421266005244,Kane Area El Sch,Kane Area SD,Regular school,Elementary,0,0,.41152263,.20576131,2,0,1.8518518,96.50206,62.551441,469,486,273,56.17284,31,6.3786006,304,2,.41152263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.41152263,.486
421266005245,Kane Area HS,Kane Area SD,Regular school,High School,0,0,.53191489,.26595744,3,.79787236,1.8617021,95.478722,44.946808,359,376,148,39.361702,21,5.5851064,169,11,2.9255319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9255319,.37599999
421269001400,New Garden El Sch,Kennett Consolidated SD,Regular school,Elementary,0,0,.66371679,.22123894,2,1.1061947,39.380531,53.761063,38.938053,243,452,157,34.734512,19,4.2035398,176,3,.66371679,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.44247788,1,.33000001,.07300885,.66371679,.45199999
421269001401,Greenwood El Sch,Kennett Consolidated SD,Regular school,Elementary,0,0,0,.16556291,1,3.1456954,46.854305,45.198677,49.503311,273,604,269,44.536423,30,4.9668875,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.054635763,0,.60399997
421269006482,Kennett HS,Kennett Consolidated SD,Regular school,High School,0,0,16.491755,.29985008,3,3.0734632,39.805096,53.82309,30.734632,718,1334,363,27.211393,47,3.5232384,410,89,6.6716642,220,0,0,0,0,0,4,0,0,0,0,0,1,0,4,.29985008,4,.33000001,.024737632,6.6716642,1.334
421269006834,Kennett MS,Kennett Consolidated SD,Regular school,Elementary,0,0,1.7992424,.28409091,3,1.6098485,42.140152,51.515152,42.613636,544,1056,397,37.594696,53,5.0189395,450,17,1.6098485,19,0,0,0,0,0,3,0,0,4,0,0,4,0,7,.66287881,3,.33000001,.03125,1.6098485,1.056
421269007387,Bancroft El Sch,Kennett Consolidated SD,Regular school,Elementary,0,0,.44345897,.22172949,2,1.1086475,55.875832,39.024391,54.767185,176,451,214,47.450111,33,7.3170733,247,2,.44345897,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.073170736,.44345897,.45100001
421269007390,Mary D Lang Kdg Ctr,Kennett Consolidated SD,Regular school,Elementary,0,0,0,.35714287,4,0,54.285713,41.07143,46.07143,115,280,121,43.214287,8,2.8571429,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.11785715,0,.28
421272001486,Keystone JSHS,Keystone  SD,Regular school,High School,0,0,3.9832284,.35010481,4,.4192872,.2096436,97.274635,32.914047,464,477,132,27.672956,25,5.2410903,157,19,3.9832284,19,0,0,0,0,0,0,0,0,4,0,0,0,0,4,.83857441,1.67,0,0,3.9832284,.477
421272006694,Keystone El Sch,Keystone  SD,Regular school,Elementary,0,0,.2016129,.26814517,3,.40322581,.60483873,96.774193,47.580647,480,496,202,40.725807,34,6.8548388,236,1,.2016129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,.2016129,.49599999
421272500446,Central Mountain HS,Keystone Central SD,Regular school,High School,0,0,11.081794,.26385224,3,1.8469657,1.4951627,94.722954,26.649076,1077,1137,276,24.274406,27,2.3746703,303,57,5.0131927,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5.0131927,1.137
421272500449,Central Mountain MS,Keystone Central SD,Regular school,Elementary,0,0,0,.24330901,2,1.0948905,2.43309,93.795624,48.053528,771,822,362,44.038929,33,4.0145984,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.82200003
421272500797,Bucktail Area MS,Keystone Central SD,Regular school,Elementary,0,0,1.8181819,.45454547,4,0,3.6363637,95.454544,,105,110,,,,,,2,1.8181819,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,1.8181819,.11
421272501570,Mill Hall El Sch,Keystone Central SD,Regular school,Elementary,0,0,1.2953368,.25906736,3,0,1.8134716,95.077721,41.191711,367,386,144,37.305698,15,3.8860104,159,4,1.0362694,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0362694,.38600001
421272501588,Woodward El Sch,Keystone Central SD,Regular school,Elementary,0,0,1.0309278,.17182131,1,.34364262,.68728524,96.219933,40.206184,280,291,103,35.395187,14,4.8109965,117,2,.68728524,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,.68728524,.29100001
421272504815,Dickey El Sch,Keystone Central SD,Regular school,Elementary,0,0,4.0677967,.33898306,4,2.7118645,5.4237289,86.779663,67.457626,256,295,190,64.406776,9,3.0508475,199,10,3.3898306,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1.0169492,1,0,0,3.3898306,.29499999
421272504917,Liberty-Curtin El Sch,Keystone Central SD,Regular school,Elementary,0,0,0,.19305019,2,.38610038,1.1583011,97.683395,40.92664,253,259,96,37.065636,10,3.8610039,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.5,0,0,0,.259
421272506241,Bucktail HS,Keystone Central SD,Regular school,High School,0,0,7.6923075,.42735043,4,0,5.1282053,93.162392,57.264957,109,117,62,52.991451,5,4.2735043,67,13,11.111111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,11.111111,.117
421272506242,Renovo El Sch,Keystone Central SD,Regular school,Elementary,0,0,0,.54054052,4,.54054052,1.081081,94.054054,64.864868,174,185,113,61.081081,7,3.7837837,120,7,3.7837837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7837837,.185
421272506245,Robb El Sch,Keystone Central SD,Regular school,Elementary,0,0,2.5,.25,3,1.5,3.25,89.5,66,358,400,245,61.25,19,4.75,264,9,2.25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.25,.40000001
421275000195,Dormont El Sch,Keystone Oaks SD,Regular school,Elementary,0,0,0,.28735632,3,3.7356322,7.183908,82.471268,33.045979,287,348,110,31.609196,5,1.4367816,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.094827592,0,.34799999
421275000197,Keystone Oaks MS,Keystone Oaks SD,Regular school,Elementary,0,0,14.476615,.311804,3,3.3407571,5.1224942,78.619156,31.403118,353,449,131,29.175947,10,2.2271714,141,7,1.55902,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,.5,.11135858,1.55902,.449
421275000203,Fred L Aiken El Sch,Keystone Oaks SD,Regular school,Elementary,0,0,1.5789474,.31578949,3,5.7894735,3.6842105,74.736839,24.210526,142,190,39,20.526316,7,3.6842105,46,1,.52631581,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,.33000001,.17368422,.52631581,.19
421275000204,Myrtle Ave Sch,Keystone Oaks SD,Regular school,Elementary,0,0,0,.34965035,4,5.5944057,4.1958041,70.279716,40.209789,201,286,108,37.762238,7,2.4475524,115,3,1.048951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33000001,.11538462,1.048951,.28600001
421275005112,Keystone Oaks HS,Keystone Oaks SD,Regular school,High School,0,0,6.0869565,.34782609,4,2.7826087,3.3043478,86.434784,23.304348,497,575,126,21.913044,8,1.3913044,134,21,3.652174,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.5,.086956523,3.652174,.57499999
421284004431,Kiski Area HS,Kiski Area SD,Regular school,High School,0,0,8.5589523,.34934497,4,4.3668122,.6113537,94.323143,27.685589,1080,1145,280,24.454149,37,3.231441,317,65,5.676856,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5.676856,1.145
421284004516,Kiski Area South Primary Sch,Kiski Area SD,Regular school,Elementary,0,0,1.6666666,.16666667,1,1.6666666,2.6666667,95,42.333332,285,300,114,38,13,4.3333335,127,5,1.6666666,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,1.6666666,.30000001
421284007277,Kiski Area IHS,Kiski Area SD,Regular school,Elementary,0,0,9.3178034,.33277869,3,5.8236275,1.1647254,92.179703,42.762062,554,601,226,37.603992,31,5.1580701,257,46,7.6539102,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7.6539102,.60100001
421284007278,Kiski Area North Primary Sch,Kiski Area SD,Regular school,Elementary,0,0,2.3172905,.17825311,1,3.9215686,.89126557,94.295898,35.47237,529,561,182,32.442066,17,3.030303,199,9,1.6042781,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6042781,.56099999
421284007279,Kiski Area East Primary Sch,Kiski Area SD,Regular school,Elementary,0,0,1.242236,.10351967,1,14.285714,1.242236,83.850929,100,405,483,483,100,0,0,483,6,1.242236,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,1.242236,.48300001
421284007487,Kiski Area Upper El Sch,Kiski Area SD,Regular school,Elementary,0,0,7.4545455,.18181819,2,7.6363635,1.0909091,90.727272,47.454544,499,550,233,42.363636,28,5.090909,261,27,4.909091,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.909091,.55000001
421293000810,Greenwich-Lenhartsville El Sch,Kutztown Area SD,Regular school,Elementary,0,0,1.3636364,.45454547,4,.45454547,9.090909,87.272728,35.454544,192,220,66,30,12,5.4545455,78,2,.90909094,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.90909094,.22
421293000816,Kutztown Area SHS,Kutztown Area SD,Regular school,High School,0,0,6.7873302,.45248869,4,2.2624435,4.7511311,89.140274,23.755655,394,442,89,20.135746,16,3.6199095,105,22,4.9773755,30,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.45248869,2,0,0,4.9773755,.442
421293006315,Kutztown Area MS,Kutztown Area SD,Regular school,Elementary,0,0,1.8927444,.3154574,3,.3154574,7.8864355,87.066246,32.807571,276,317,83,26.182966,21,6.6246057,104,4,1.2618296,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,.3154574,1,0,0,1.2618296,.317
421293006316,Kutztown El Sch,Kutztown Area SD,Regular school,Elementary,0,0,.61728394,.30864197,3,1.5432099,5.8641977,88.271606,29.629629,286,324,75,23.148148,21,6.4814816,96,2,.61728394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.61728394,.324
421299004524,Lackawanna Trail El Ctr,Lackawanna Trail SD,Regular school,Elementary,0,0,3.4351146,.19083969,2,.38167939,1.3358779,95.992363,44.274811,503,524,214,40.839695,18,3.4351146,232,21,4.0076337,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.19083969,4.0076337,.52399999
421299004528,Lackawanna Trail JSHS,Lackawanna Trail SD,Regular school,High School,0,0,6.5957446,.42553192,4,.85106385,2.3404255,94.042557,40.212765,442,470,147,31.276596,42,8.9361706,189,13,2.7659574,31,0,0,0,0,0,0,0,0,7,0,0,4,0,7,1.4893616,2,.5,.10638298,2.7659574,.47
421302002920,Ross El Sch,Lake-Lehman SD,Regular school,Elementary,0,0,.46296296,.46296296,4,.46296296,.46296296,97.685188,36.574074,211,216,78,36.111111,1,.46296296,79,1,.46296296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.46296296,.21600001
